date,run1
2013-11-25,7.21368789672852
2013-11-26,7.2170295715332
2013-11-27,7.22039270401001
2013-11-28,7.22400331497192
2013-11-29,7.22711229324341
2013-11-30,7.23037052154541
2013-12-01,6.10524606704712
2013-12-02,6.10913991928101
2013-12-03,6.11318778991699
2013-12-04,6.11739301681519
2013-12-05,6.12135314941406
2013-12-06,6.12536859512329
2013-12-07,6.12916231155396
2013-12-08,6.13168096542358
2013-12-09,6.13361120223999
2013-12-10,6.13646364212036
2013-12-11,6.1386775970459
2013-12-12,6.14130926132202
2013-12-13,6.14324617385864
2013-12-14,6.14584350585938
2013-12-15,6.14952182769775
2013-12-16,6.15325784683228
2013-12-17,6.15643262863159
2013-12-18,6.16000461578369
2013-12-19,6.16287755966187
2013-12-20,6.16561794281006
2013-12-21,6.16908502578735
2013-12-22,6.17208051681519
2013-12-23,6.17493915557861
2013-12-24,6.1775484085083
2013-12-25,6.18033361434937
2013-12-26,6.18303155899048
2013-12-27,6.18596076965332
2013-12-28,6.18902492523193
2013-12-29,6.19295644760132
2013-12-30,6.1971001625061
2013-12-31,6.2011456489563
2014-01-01,6.20443105697632
2014-01-02,6.20802116394043
2014-01-03,6.21204519271851
2014-01-04,6.21606159210205
2014-01-05,6.21964073181152
2014-01-06,6.22373867034912
2014-01-07,6.22783613204956
2014-01-08,6.23202562332153
2014-01-09,6.23524951934814
2014-01-10,6.23869037628174
2014-01-11,6.24189519882202
2014-01-12,6.24464750289917
2014-01-13,6.24742269515991
2014-01-14,6.25059938430786
2014-01-15,6.25442838668823
2014-01-16,6.25841951370239
2014-01-17,6.26284646987915
2014-01-18,6.26784515380859
2014-01-19,6.27282905578613
2014-01-20,6.27795219421387
2014-01-21,6.28375911712646
2014-01-22,6.2894606590271
2014-01-23,6.29419565200806
2014-01-24,6.29905891418457
2014-01-25,6.30342626571655
2014-01-26,6.30811309814453
2014-01-27,6.31379222869873
2014-01-28,6.32059669494629
2014-01-29,6.32725429534912
2014-01-30,6.3339319229126
2014-01-31,6.34188604354858
2014-02-01,6.3493127822876
2014-02-02,6.35698986053467
2014-02-03,6.36612462997437
2014-02-04,6.37508010864258
2014-02-05,6.38453245162964
2014-02-06,6.39653015136719
2014-02-07,6.41072702407837
2014-02-08,6.42899084091187
2014-02-09,6.45018434524536
2014-02-10,6.47389554977417
2014-02-11,6.50020742416382
2014-02-12,6.52815818786621
2014-02-13,6.55963850021362
2014-02-14,6.59977674484253
2014-02-15,6.64300346374512
2014-02-16,6.68548822402954
2014-02-17,6.72666168212891
2014-02-18,6.76549482345581
2014-02-19,6.79977321624756
2014-02-20,6.82750844955444
2014-02-21,6.85593128204346
2014-02-22,6.88331842422485
2014-02-23,6.9059624671936
2014-02-24,6.92460680007935
2014-02-25,6.94372034072876
2014-02-26,6.95454359054565
2014-02-27,6.96785688400269
2014-02-28,6.98168563842773
2014-03-01,8.14923000335693
2014-03-02,8.12790012359619
2014-03-03,8.12857723236084
2014-03-04,8.1292896270752
2014-03-05,8.13003444671631
2014-03-06,8.13078880310059
2014-03-07,8.13166332244873
2014-03-08,8.1325511932373
2014-03-09,8.13345432281494
2014-03-10,8.13438701629639
2014-03-11,8.13522052764893
2014-03-12,8.13593196868896
2014-03-13,8.13671493530273
2014-03-14,8.13756370544434
2014-03-15,8.13853454589844
2014-03-16,8.1395149230957
2014-03-17,8.14062309265137
2014-03-18,8.14174365997314
2014-03-19,8.14270687103271
2014-03-20,8.14359760284424
2014-03-21,8.14455127716064
2014-03-22,8.14540195465088
2014-03-23,8.14621162414551
2014-03-24,8.14718532562256
2014-03-25,8.14816856384277
2014-03-26,8.149094581604
2014-03-27,8.15008068084717
2014-03-28,8.15119934082031
2014-03-29,8.15219879150391
2014-03-30,8.15283203125
2014-03-31,8.15351295471191
2014-04-01,8.15456676483154
2014-04-02,8.15555953979492
2014-04-03,8.15624237060547
2014-04-04,8.15714359283447
2014-04-05,8.15851974487305
2014-04-06,8.16007041931152
2014-04-07,8.16153430938721
2014-04-08,8.1625337600708
2014-04-09,8.16375541687012
2014-04-10,8.16511917114258
2014-04-11,8.16632461547852
2014-04-12,8.16756534576416
2014-04-13,8.16885471343994
2014-04-14,8.17012977600098
2014-04-15,8.17140197753906
2014-04-16,8.17252159118652
2014-04-17,8.17369651794434
2014-04-18,8.17481327056885
2014-04-19,8.17597007751465
2014-04-20,8.17682552337646
2014-04-21,8.17764377593994
2014-04-22,8.1786584854126
2014-04-23,8.17997550964355
2014-04-24,8.18159770965576
2014-04-25,8.18304252624512
2014-04-26,8.1845874786377
2014-04-27,8.18650054931641
2014-04-28,8.18852710723877
2014-04-29,8.1904296875
2014-04-30,8.19221878051758
2014-05-01,8.19364547729492
2014-05-02,8.1953239440918
2014-05-03,8.19740104675293
2014-05-04,8.19993209838867
2014-05-05,8.20262432098389
2014-05-06,8.20508003234863
2014-05-07,8.2070198059082
2014-05-08,8.20912265777588
2014-05-09,8.21128177642822
2014-05-10,8.21353816986084
2014-05-11,8.21542739868164
2014-05-12,8.21711349487305
2014-05-13,8.21900844573975
2014-05-14,8.22139644622803
2014-05-15,8.22428703308105
2014-05-16,8.2269458770752
2014-05-17,8.22940444946289
2014-05-18,8.23183059692383
2014-05-19,8.23442840576172
2014-05-20,8.23692226409912
2014-05-21,8.23870372772217
2014-05-22,8.24102687835693
2014-05-23,8.24403190612793
2014-05-24,8.24692726135254
2014-05-25,8.24942493438721
2014-05-26,8.25137996673584
2014-05-27,8.253493309021
2014-05-28,8.25548362731934
2014-05-29,8.25737857818604
2014-05-30,8.25941562652588
2014-05-31,8.26203060150146
2014-06-01,7.50864934921265
2014-06-02,7.52283239364624
2014-06-03,7.53631734848022
2014-06-04,7.55056142807007
2014-06-05,7.56539106369019
2014-06-06,7.58101892471313
2014-06-07,7.59586811065674
2014-06-08,7.61112976074219
2014-06-09,7.62654447555542
2014-06-10,7.64179420471191
2014-06-11,7.65580272674561
2014-06-12,7.66452789306641
2014-06-13,7.67157506942749
2014-06-14,7.68212223052979
2014-06-15,7.69664478302002
2014-06-16,7.71192407608032
2014-06-17,7.72689008712769
2014-06-18,7.74232387542725
2014-06-19,7.75805044174194
2014-06-20,7.77439451217651
2014-06-21,7.79015302658081
2014-06-22,7.80404281616211
2014-06-23,7.81710433959961
2014-06-24,7.82888460159302
2014-06-25,7.84001350402832
2014-06-26,7.85270977020264
2014-06-27,7.86733484268188
2014-06-28,7.88268995285034
2014-06-29,7.89640998840332
2014-06-30,7.90962028503418
2014-07-01,7.92300128936768
2014-07-02,7.93028736114502
2014-07-03,7.93655347824097
2014-07-04,7.94169807434082
2014-07-05,7.94884061813354
2014-07-06,7.95707941055298
2014-07-07,7.96433591842651
2014-07-08,7.97099018096924
2014-07-09,7.97638320922852
2014-07-10,7.98339796066284
2014-07-11,7.98835945129395
2014-07-12,7.99076318740845
2014-07-13,7.99416351318359
2014-07-14,7.99764013290405
2014-07-15,8.0037202835083
2014-07-16,8.00930023193359
2014-07-17,8.01793766021729
2014-07-18,8.02799129486084
2014-07-19,8.04051876068115
2014-07-20,8.05269718170166
2014-07-21,8.06734848022461
2014-07-22,8.08303833007812
2014-07-23,8.09767150878906
2014-07-24,8.10904788970947
2014-07-25,8.11728477478027
2014-07-26,8.12716674804688
2014-07-27,8.13741302490234
2014-07-28,8.1496524810791
2014-07-29,8.16213130950928
2014-07-30,8.17443943023682
2014-07-31,8.18864345550537
2014-08-01,8.20172023773193
2014-08-02,8.20960998535156
2014-08-03,8.21770763397217
2014-08-04,8.23049736022949
2014-08-05,8.24193000793457
2014-08-06,8.25140476226807
2014-08-07,8.2608814239502
2014-08-08,8.27244567871094
2014-08-09,8.28537082672119
2014-08-10,8.29800891876221
2014-08-11,8.30953598022461
2014-08-12,8.3206958770752
2014-08-13,8.32973289489746
2014-08-14,8.34113883972168
2014-08-15,8.35415267944336
2014-08-16,8.36787223815918
2014-08-17,8.38423633575439
2014-08-18,8.400634765625
2014-08-19,8.41464328765869
2014-08-20,8.42486190795898
2014-08-21,8.43465900421143
2014-08-22,8.44604015350342
2014-08-23,8.4622802734375
2014-08-24,8.47564792633057
2014-08-25,8.48884201049805
2014-08-26,8.50197505950928
2014-08-27,8.50404739379883
2014-08-28,8.50434494018555
2014-08-29,8.50291919708252
2014-08-30,8.50043773651123
2014-08-31,8.49999618530273
2014-09-01,7.2362904548645
2014-09-02,7.24120950698853
2014-09-03,7.24520015716553
2014-09-04,7.24837112426758
2014-09-05,7.2512731552124
2014-09-06,7.25467395782471
2014-09-07,7.25969362258911
2014-09-08,7.26538610458374
2014-09-09,7.27072954177856
2014-09-10,7.27492141723633
2014-09-11,7.27843713760376
2014-09-12,7.28228998184204
2014-09-13,7.28513193130493
2014-09-14,7.28831243515015
2014-09-15,7.29226064682007
2014-09-16,7.29667663574219
2014-09-17,7.29989767074585
2014-09-18,7.30395936965942
2014-09-19,7.30877637863159
2014-09-20,7.31316423416138
2014-09-21,7.31749534606934
2014-09-22,7.32110834121704
2014-09-23,7.32403421401978
2014-09-24,7.32658052444458
2014-09-25,7.32937669754028
2014-09-26,7.33356666564941
2014-09-27,7.33864450454712
2014-09-28,7.34296560287476
2014-09-29,7.34780883789062
2014-09-30,7.3532395362854
2014-10-01,7.35713148117065
2014-10-02,7.357741355896
2014-10-03,7.35942602157593
2014-10-04,7.36254930496216
2014-10-05,7.36627817153931
2014-10-06,7.3723464012146
2014-10-07,7.37859964370728
2014-10-08,7.38483953475952
2014-10-09,7.39074802398682
2014-10-10,7.3944730758667
2014-10-11,7.39629077911377
2014-10-12,7.39827919006348
2014-10-13,7.40254402160645
2014-10-14,7.40786981582642
2014-10-15,7.41300582885742
2014-10-16,7.41791772842407
2014-10-17,7.42263126373291
2014-10-18,7.42743825912476
2014-10-19,7.43241262435913
2014-10-20,7.4379734992981
2014-10-21,7.44354677200317
2014-10-22,7.4483757019043
2014-10-23,7.4536247253418
2014-10-24,7.45860528945923
2014-10-25,7.46290874481201
2014-10-26,7.46649408340454
2014-10-27,7.46987295150757
2014-10-28,7.47353744506836
2014-10-29,7.47736835479736
2014-10-30,7.48184442520142
2014-10-31,7.48674249649048
2014-11-01,7.49103164672852
2014-11-02,7.49363994598389
2014-11-03,7.49729681015015
2014-11-04,7.50065231323242
2014-11-05,7.50416088104248
2014-11-06,7.50958251953125
2014-11-07,7.51427459716797
2014-11-08,7.51752090454102
2014-11-09,7.51999711990356
2014-11-10,7.52136611938477
2014-11-11,7.52348852157593
2014-11-12,7.52563905715942
2014-11-13,7.52838563919067
2014-11-14,7.5310115814209
2014-11-15,7.53452205657959
2014-11-16,7.53947353363037
2014-11-17,7.54427576065063
2014-11-18,7.54910707473755
2014-11-19,7.5541820526123
2014-11-20,7.55883884429932
2014-11-21,7.56241273880005
2014-11-22,7.56567811965942
2014-11-23,7.56850624084473
2014-11-24,7.57181262969971
2014-11-25,7.57521390914917
2014-11-26,7.57820510864258
2014-11-27,7.58113479614258
2014-11-28,7.58492279052734
2014-11-29,7.58991289138794
2014-11-30,7.60803890228271
2014-12-01,6.97166967391968
2014-12-02,6.97583389282227
2014-12-03,6.95531558990479
2014-12-04,6.94312715530396
2014-12-05,6.93651437759399
2014-12-06,6.93444919586182
2014-12-07,6.93566036224365
2014-12-08,6.93995761871338
2014-12-09,6.94428730010986
2014-12-10,6.94818258285522
2014-12-11,6.95180177688599
2014-12-12,6.95599937438965
2014-12-13,6.95977163314819
2014-12-14,6.96157741546631
2014-12-15,6.96453475952148
2014-12-16,6.96550035476685
2014-12-17,6.96679639816284
2014-12-18,6.96925020217896
2014-12-19,6.97229146957397
2014-12-20,6.97541856765747
2014-12-21,6.97845315933228
2014-12-22,6.98135042190552
2014-12-23,6.98424386978149
2014-12-24,6.98701190948486
2014-12-25,6.99157762527466
2014-12-26,6.99803256988525
2014-12-27,7.00645351409912
2014-12-28,7.01471853256226
2014-12-29,7.02639389038086
2014-12-30,7.0417160987854
2014-12-31,7.0663161277771
2015-01-01,7.10734462738037
2015-01-02,7.182936668396
2015-01-03,7.31205987930298
2015-01-04,7.41417980194092
2015-01-05,7.52412128448486
2015-01-06,7.67773580551147
2015-01-07,8.31780529022217
2015-01-08,8.92396259307861
2015-01-09,9.32117557525635
2015-01-10,9.40337753295898
2015-01-11,9.47225952148438
2015-01-12,9.78378582000732
2015-01-13,9.71595573425293
2015-01-14,9.68229484558105
2015-01-15,9.63393402099609
2015-01-16,9.60276126861572
2015-01-17,9.53775596618652
2015-01-18,9.46634483337402
2015-01-19,9.40276908874512
2015-01-20,9.34595966339111
2015-01-21,9.29249000549316
2015-01-22,9.22675228118896
2015-01-23,9.14893531799316
2015-01-24,9.07356071472168
2015-01-25,8.98486137390137
2015-01-26,8.89639091491699
2015-01-27,8.85722255706787
2015-01-28,8.83184432983398
2015-01-29,8.7972993850708
2015-01-30,8.7747106552124
2015-01-31,8.74132442474365
2015-02-01,8.66869449615479
2015-02-02,8.58258247375488
2015-02-03,8.51963043212891
2015-02-04,8.44376564025879
2015-02-05,8.36068725585938
2015-02-06,8.2969217300415
2015-02-07,8.238037109375
2015-02-08,8.18780040740967
2015-02-09,8.14644908905029
2015-02-10,8.11438751220703
2015-02-11,8.09473133087158
2015-02-12,8.06721496582031
2015-02-13,8.053053855896
2015-02-14,8.03798484802246
2015-02-15,8.01867580413818
2015-02-16,8.01296329498291
2015-02-17,8.01019382476807
2015-02-18,8.00409603118896
2015-02-19,7.99465751647949
2015-02-20,7.98180437088013
2015-02-21,7.96093654632568
2015-02-22,7.92629480361938
2015-02-23,7.90275573730469
2015-02-24,7.90309619903564
2015-02-25,7.89736366271973
2015-02-26,7.88938999176025
2015-02-27,7.88958263397217
2015-02-28,7.88987064361572
2015-03-01,6.92288970947266
2015-03-02,6.92416572570801
2015-03-03,6.92526292800903
2015-03-04,6.92612028121948
2015-03-05,6.92743825912476
2015-03-06,6.92933940887451
2015-03-07,6.93123054504395
2015-03-08,6.93297815322876
2015-03-09,6.9347710609436
2015-03-10,6.93669462203979
2015-03-11,6.93850994110107
2015-03-12,6.94030094146729
2015-03-13,6.94198322296143
2015-03-14,6.94335556030273
2015-03-15,6.94489622116089
2015-03-16,6.94663524627686
2015-03-17,6.94824504852295
2015-03-18,6.9496488571167
2015-03-19,6.95108270645142
2015-03-20,6.95267248153687
2015-03-21,6.95390033721924
2015-03-22,6.95518684387207
2015-03-23,6.95691728591919
2015-03-24,6.95858478546143
2015-03-25,6.96009826660156
2015-03-26,6.96188974380493
2015-03-27,6.96412229537964
2015-03-28,6.96639394760132
2015-03-29,6.96848964691162
2015-03-30,6.97035646438599
2015-03-31,6.97241497039795
2015-04-01,6.9743127822876
2015-04-02,6.97614860534668
2015-04-03,6.97832345962524
2015-04-04,6.98033571243286
2015-04-05,6.98211193084717
2015-04-06,6.98408174514771
2015-04-07,6.98630046844482
2015-04-08,6.98866701126099
2015-04-09,6.99097585678101
2015-04-10,6.99325323104858
2015-04-11,6.995445728302
2015-04-12,6.99786424636841
2015-04-13,7.00059938430786
2015-04-14,7.0033974647522
2015-04-15,7.00616645812988
2015-04-16,7.0085506439209
2015-04-17,7.01062297821045
2015-04-18,7.01277732849121
2015-04-19,7.01480627059937
2015-04-20,7.01701021194458
2015-04-21,7.01977205276489
2015-04-22,7.02247858047485
2015-04-23,7.02495431900024
2015-04-24,7.0274715423584
2015-04-25,7.02996778488159
2015-04-26,7.03230285644531
2015-04-27,7.03455924987793
2015-04-28,7.03702116012573
2015-04-29,7.03948497772217
2015-04-30,7.04157876968384
2015-05-01,7.04382991790771
2015-05-02,7.04642009735107
2015-05-03,7.0493950843811
2015-05-04,7.05240488052368
2015-05-05,7.05524253845215
2015-05-06,7.05780220031738
2015-05-07,7.0607271194458
2015-05-08,7.06350421905518
2015-05-09,7.06662464141846
2015-05-10,7.06980323791504
2015-05-11,7.07306385040283
2015-05-12,7.07664775848389
2015-05-13,7.08008146286011
2015-05-14,7.08328676223755
2015-05-15,7.08626747131348
2015-05-16,7.08939218521118
2015-05-17,7.09281396865845
2015-05-18,7.09640550613403
2015-05-19,7.09911060333252
2015-05-20,7.10110473632812
2015-05-21,7.10431718826294
2015-05-22,7.1080322265625
2015-05-23,7.11153602600098
2015-05-24,7.11474609375
2015-05-25,7.11822700500488
2015-05-26,7.12190866470337
2015-05-27,7.12540483474731
2015-05-28,7.12931156158447
2015-05-29,7.13323450088501
2015-05-30,7.13648891448975
2015-05-31,7.13972139358521
2015-06-01,7.04310703277588
2015-06-02,7.04756546020508
2015-06-03,7.05159473419189
2015-06-04,7.0555739402771
2015-06-05,7.05976533889771
2015-06-06,7.0639591217041
2015-06-07,7.0682373046875
2015-06-08,7.07259559631348
2015-06-09,7.07708215713501
2015-06-10,7.08130884170532
2015-06-11,7.08549356460571
2015-06-12,7.08919620513916
2015-06-13,7.09295415878296
2015-06-14,7.09730005264282
2015-06-15,7.10188674926758
2015-06-16,7.10650253295898
2015-06-17,7.11133050918579
2015-06-18,7.11696004867554
2015-06-19,7.12222623825073
2015-06-20,7.12714338302612
2015-06-21,7.13173151016235
2015-06-22,7.13661909103394
2015-06-23,7.14070606231689
2015-06-24,7.14412689208984
2015-06-25,7.14756202697754
2015-06-26,7.15188217163086
2015-06-27,7.15654563903809
2015-06-28,7.16191339492798
2015-06-29,7.16819190979004
2015-06-30,7.17490482330322
2015-07-01,7.18133354187012
2015-07-02,7.18776750564575
2015-07-03,7.1940221786499
2015-07-04,7.19967603683472
2015-07-05,7.20588541030884
2015-07-06,7.2125940322876
2015-07-07,7.21961116790771
2015-07-08,7.22602987289429
2015-07-09,7.23241806030273
2015-07-10,7.23926687240601
2015-07-11,7.24614095687866
2015-07-12,7.25235176086426
2015-07-13,7.25818729400635
2015-07-14,7.2646484375
2015-07-15,7.27065753936768
2015-07-16,7.27666234970093
2015-07-17,7.2830662727356
2015-07-18,7.28928709030151
2015-07-19,7.29560613632202
2015-07-20,7.30201768875122
2015-07-21,7.30961227416992
2015-07-22,7.31644821166992
2015-07-23,7.32319641113281
2015-07-24,7.33005237579346
2015-07-25,7.3358416557312
2015-07-26,7.34343767166138
2015-07-27,7.35153436660767
2015-07-28,7.35843133926392
2015-07-29,7.36351108551025
2015-07-30,7.36795473098755
2015-07-31,7.37330532073975
2015-08-01,7.37992525100708
2015-08-02,7.38820505142212
2015-08-03,7.39806699752808
2015-08-04,7.40673923492432
2015-08-05,7.4132251739502
2015-08-06,7.41984939575195
2015-08-07,7.42690849304199
2015-08-08,7.43219947814941
2015-08-09,7.43674278259277
2015-08-10,7.44462394714355
2015-08-11,7.45427179336548
2015-08-12,7.46104383468628
2015-08-13,7.46739959716797
2015-08-14,7.47618007659912
2015-08-15,7.48458385467529
2015-08-16,7.49406003952026
2015-08-17,7.50472450256348
2015-08-18,7.51385450363159
2015-08-19,7.5234432220459
2015-08-20,7.53384447097778
2015-08-21,7.54065227508545
2015-08-22,7.54702997207642
2015-08-23,7.55323648452759
2015-08-24,7.56304931640625
2015-08-25,7.5726637840271
2015-08-26,7.58199739456177
2015-08-27,7.59152269363403
2015-08-28,7.60038089752197
2015-08-29,7.60914468765259
2015-08-30,7.61783838272095
2015-08-31,7.62807607650757
2015-09-01,7.25082731246948
2015-09-02,7.26389694213867
2015-09-03,7.27436113357544
2015-09-04,7.28536701202393
2015-09-05,7.28989839553833
2015-09-06,7.29562044143677
2015-09-07,7.30162811279297
2015-09-08,7.31376123428345
2015-09-09,7.33645057678223
2015-09-10,7.35575151443481
2015-09-11,7.37240934371948
2015-09-12,7.39138221740723
2015-09-13,7.41052675247192
2015-09-14,7.42887592315674
2015-09-15,7.44539022445679
2015-09-16,7.46216487884521
2015-09-17,7.48141479492188
2015-09-18,7.49968099594116
2015-09-19,7.51443099975586
2015-09-20,7.52832412719727
2015-09-21,7.54554128646851
2015-09-22,7.56233215332031
2015-09-23,7.57814788818359
2015-09-24,7.59612083435059
2015-09-25,7.6160888671875
2015-09-26,7.63419151306152
2015-09-27,7.64972257614136
2015-09-28,7.66312599182129
2015-09-29,7.6766791343689
2015-09-30,7.69110441207886
2015-10-01,7.7114520072937
2015-10-02,7.73527336120605
2015-10-03,7.75802373886108
2015-10-04,7.77781629562378
2015-10-05,7.79817962646484
2015-10-06,7.81783962249756
2015-10-07,7.83538675308228
2015-10-08,7.85176706314087
2015-10-09,7.86811447143555
2015-10-10,7.88431453704834
2015-10-11,7.89881610870361
2015-10-12,7.90922832489014
2015-10-13,7.92055082321167
2015-10-14,7.93332004547119
2015-10-15,7.94714546203613
2015-10-16,7.961181640625
2015-10-17,7.97490453720093
2015-10-18,7.98793029785156
2015-10-19,8.00014781951904
2015-10-20,8.01173782348633
2015-10-21,8.02338027954102
2015-10-22,8.0354471206665
2015-10-23,8.04798603057861
2015-10-24,8.05992698669434
2015-10-25,8.07095146179199
2015-10-26,8.08109855651855
2015-10-27,8.09093379974365
2015-10-28,8.10153865814209
2015-10-29,8.11231708526611
2015-10-30,8.12287521362305
2015-10-31,8.13314056396484
2015-11-01,8.14236164093018
2015-11-02,8.15547657012939
2015-11-03,8.17775726318359
2015-11-04,8.19990730285645
2015-11-05,8.22300148010254
2015-11-06,8.24246311187744
2015-11-07,8.25930118560791
2015-11-08,8.27452373504639
2015-11-09,8.28830432891846
2015-11-10,8.30102062225342
2015-11-11,8.31280708312988
2015-11-12,8.3221263885498
2015-11-13,8.32410144805908
2015-11-14,8.32022857666016
2015-11-15,8.30916023254395
2015-11-16,8.2876558303833
2015-11-17,8.2625732421875
2015-11-18,8.2371129989624
2015-11-19,8.2147159576416
2015-11-20,8.19755554199219
2015-11-21,8.19814968109131
2015-11-22,8.20325660705566
2015-11-23,8.21156406402588
2015-11-24,8.22017574310303
2015-11-25,8.2279109954834
2015-11-26,8.23586750030518
2015-11-27,8.24530792236328
2015-11-28,8.25490951538086
2015-11-29,8.26398372650146
2015-11-30,8.27274227142334
2015-12-01,7.6970648765564
2015-12-02,7.7013578414917
2015-12-03,7.70157480239868
2015-12-04,7.70095586776733
